id,scode,sname,hospital_id,hospital_name
2501,9,Uttar Pradesh,37286,Urban Chc F B Road
2502,9,Uttar Pradesh,99900928,Urban Chc N K Road
2503,9,Uttar Pradesh,99900929,Urban Chc Red Cross
2504,9,Uttar Pradesh,99900503,Urban Chc S Jubilee
2505,9,Uttar Pradesh,99900930,Urban Chc Turiaganj
2506,9,Uttar Pradesh,99193,Raj Narayan Maheshwari District Combined Hospital Shikohabad
2507,9,Uttar Pradesh,99132,Veerangana Jhalkaribai Mahila Hospital Lucknow
2508,9,Uttar Pradesh,99600,District Combined Hospital Ghaziabad
2509,9,Uttar Pradesh,99900141,Urban Phc Budda Kushinagar
2510,9,Uttar Pradesh,99900134,Urban Phc Hata
2511,9,Uttar Pradesh,34010,Veerangana Avanti Bai Women Hospital Lucknow
2512,9,Uttar Pradesh,99901402,Visheshwarganj
2513,9,Uttar Pradesh,99900622,Vrtk District Female Hospital Basti
2514,9,Uttar Pradesh,99901816,Pipara Dhaula Kadam
2515,9,Uttar Pradesh,99475,Community Health Centre Kaptanganj
2516,9,Uttar Pradesh,99901838,COMMUNITY HEALTH CENTRE SHAMSABAD
2517,9,Uttar Pradesh,99619,Community Health Centre Deeh Raebareli
2518,9,Uttar Pradesh,99568,Male Hospital attached M V Autonomous State Medical College Ghazipur
2519,9,Uttar Pradesh,99609,Primary Health Centre Bhakhra
2520,9,Uttar Pradesh,99218,Community Health Centre Bidhuna
2521,9,Uttar Pradesh,99357,Community Health Centre Mahsi
2522,9,Uttar Pradesh,99175,District Women Hospital Mahoba
2523,9,Uttar Pradesh,99290,Community Health Centre Bakshi Ka Talab
2524,9,Uttar Pradesh,99901200,Khairgarh
2525,9,Uttar Pradesh,99604,Community Health Centre Bhadurpur 
2526,9,Uttar Pradesh,99601,GANGA HOSPITAL MAGH MELA PRAYAGRAJ
2527,9,Uttar Pradesh,99606,Primary Health Centre RamLaxan
2528,9,Uttar Pradesh,99602,TRIVENI HOSPITAL MAGH MELA PRAYAGRAJ
2529,9,Uttar Pradesh,99603,Sri Ram Hospital Ayodhya
2530,9,Uttar Pradesh,99349,Community Health Centre Poora Bazar
2531,9,Uttar Pradesh,99598,Raja Pratap Bahadur Hospital Allied Dr Sone Lal Patel A S M C Pratapgarh
2532,9,Uttar Pradesh,99901215,COMMUNITY HEALTH CENTRE AZAMABAD ARAON
2533,19,West Bengal,91190039,Cantonment Board Dispensary Lebong
2534,19,West Bengal,91190010,"Divisional Railway Hospital , Malda , West Bengal"
2535,19,West Bengal,91190005,"Orthopaedic Eastern Railway Hospital, Howrah, West Bengal"
2536,19,West Bengal,35001,B R Singh Hospital
2537,19,West Bengal,91190036,Jagadish Chandra Bose General Hospital
2538,19,West Bengal,91190037,Cantonment Board Dispensary Jalapahar
2539,19,West Bengal,91190056,"All lndia institute of Medical Sciences, Kalyani"
